SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,USA_GUST,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR,Month,ENSO_Value_x,ENSO_Value_y,ENSO_Value,SST
1991228N26286,1991,52,,,BOB,1991-08-19 06:00:00,TS,36.5,-74.5,100,950,hurdat_atl,main,112,112,O_____________,hurdat_atl,AL031991,36.5,-74.5, ,HU,100.0,950,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,23,Aug,0.64,0.64,0.64,17.323282
1991248N27304,1991,60,,,CLAUDETTE,1991-09-07 10:00:00,TS,27.0,-61.5,115,944,hurdat_atl,main,1049,1044,O_____________,hurdat_atl,AL061991,27.0,-61.5,I,HU,115.0,944,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,314,Sep,0.62,0.62,0.62,24.250011
1991299N27295,1991,83,,,GRACE,1991-10-29 14:00:00,TS,31.5,-61.8,90,982,hurdat_atl,main,1349,1353,O_____________,hurdat_atl,AL111991,31.5,-61.8,W,HU,90.0,982,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36,86,Oct,0.79,0.79,0.79,20.803308
1991302N44301,1991,87,,,NOT_NAMED,1991-11-01 18:00:00,TS,38.2,-66.5,65,980,hurdat_atl,main,490,463,O_____________,hurdat_atl,AL121991,38.2,-66.5, ,HU,65.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,20,Nov,1.21,1.21,1.21,18.072832
1992230N11325,1992,69,,,ANDREW,1992-08-23 18:00:00,TS,25.4,-75.8,150,922,hurdat_atl,main,215,142,O_____________,hurdat_atl,AL041992,25.4,-75.8, ,HU,150.0,922,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,270,Aug,0.09,0.09,0.09,24.764662
1992262N34301,1992,90,,,BONNIE,1992-09-21 18:00:00,TS,37.5,-52.3,95,965,hurdat_atl,main,1014,1005,O_____________,hurdat_atl,AL051992,37.5,-52.3, ,HU,95.0,965,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,70,Sep,-0.13,-0.13,-0.13,20.063126
1992266N30327,1992,94,,,CHARLEY,1992-09-24 18:00:00,TS,36.1,-34.1,95,965,hurdat_atl,main,1839,1830,O_____________,hurdat_atl,AL061992,36.1,-34.1, ,HU,95.0,965,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,77,Sep,-0.13,-0.13,-0.13,18.081392
1992297N26299,1992,115,,,FRANCES,1992-10-24 12:00:00,TS,30.6,-58.8,75,976,hurdat_atl,main,1525,1498,O_____________,hurdat_atl,AL101992,30.6,-58.8, ,HU,75.0,976,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,41,Oct,-0.25,-0.25,-0.25,22.057768
1993235N20307,1993,59,,,EMILY,1993-08-31 18:00:00,TS,34.5,-75.2,100,962,hurdat_atl,main,109,70,O_____________,hurdat_atl,AL051993,34.5,-75.2, ,HU,100.0,962,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,358,Aug,0.25,0.25,0.25,21.142387
1993251N25293,1993,66,,,FLOYD,1993-09-09 18:00:00,TS,41.7,-58.3,65,990,hurdat_atl,main,449,442,O_____________,hurdat_atl,AL071993,41.7,-58.3, ,HU,65.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,54,Sep,0.15,0.15,0.15,12.723577
1993258N11279,1993,69,,GM,GERT,1993-09-20 18:00:00,TS,21.3,-97.0,85,970,hurdat_atl,main,41,0,O_____________,hurdat_atl,AL081993,21.3,-97.0, ,HU,85.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,265,Sep,0.15,0.15,0.15,
1993262N27298,1993,71,,,HARVEY,1993-09-20 18:00:00,TS,35.6,-55.2,65,990,hurdat_atl,main,1177,1101,O_____________,hurdat_atl,AL091993,35.6,-55.2, ,HU,65.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,41,Sep,0.15,0.15,0.15,20.291077
1994229N11321,1994,68,,,CHRIS,1994-08-19 00:00:00,TS,17.0,-50.6,70,985,hurdat_atl,main,1303,1295,O_____________,hurdat_atl,AL041994,17.0,-50.6, ,HU,70.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,309,Aug,0.43,0.43,0.43,25.67559
1994306N23313,1994,107,,,FLORENCE,1994-11-08 00:00:00,TS,37.0,-49.9,95,972,hurdat_atl,main,1101,1049,O_____________,hurdat_atl,AL111994,37.0,-49.9, ,HU,95.0,972,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36,58,Nov,1.01,1.01,1.01,20.175875
1994313N12278,1994,108,,,GORDON,1994-11-18 00:00:00,TS,33.1,-74.2,75,980,hurdat_atl,main,276,248,O_____________,hurdat_atl,AL121994,33.1,-74.2, ,HU,75.0,980,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,0,Nov,1.01,1.01,1.01,21.280745
1995154N17276,1995,27,,GM,ALLISON,1995-06-04 12:00:00,TS,24.7,-86.2,65,987,hurdat_atl,main,316,316,O_____________,hurdat_atl,AL011995,24.7,-86.2, ,HU,65.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,3,Jun,-0.03,-0.03,-0.03,26.216478
1995212N22287,1995,38,,GM,ERIN,1995-08-03 13:30:00,TS,30.0,-86.8,85,973,hurdat_atl,main,44,22,O_____________,hurdat_atl,AL051995,30.0,-86.8,I,HU,85.0,973,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,315,Aug,-0.54,-0.54,-0.54,20.519907
1995220N14329,1995,43,,,FELIX,1995-08-12 18:00:00,TS,24.3,-61.0,120,929,hurdat_atl,main,813,813,O_____________,hurdat_atl,AL071995,24.3,-61.0, ,HU,120.0,929,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,320,Aug,-0.54,-0.54,-0.54,25.028599
1995234N13327,1995,51,,,HUMBERTO,1995-08-24 18:00:00,TS,15.7,-43.2,95,968,hurdat_atl,main,1554,1547,O_____________,hurdat_atl,AL091995,15.7,-43.2, ,HU,95.0,968,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,302,Aug,-0.54,-0.54,-0.54,25.289316
1995235N13311,1995,52,,,IRIS,1995-09-01 06:00:00,TS,25.5,-58.8,95,965,hurdat_atl,main,1058,1058,O_____________,hurdat_atl,AL101995,25.5,-58.8, ,HU,95.0,965,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,343,Sep,-0.81,-0.81,-0.81,24.039808
1995241N11333,1995,57,,,LUIS,1995-09-04 06:00:00,TS,17.0,-56.8,130,940,hurdat_atl,main,838,805,O_____________,hurdat_atl,AL131995,17.0,-56.8, ,HU,130.0,940,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,268,Sep,-0.81,-0.81,-0.81,26.193798
1995256N12309,1995,65,,,MARILYN,1995-09-16 18:00:00,TS,19.7,-66.4,100,950,hurdat_atl,main,145,145,O_____________,hurdat_atl,AL151995,19.7,-66.4, ,HU,100.0,950,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,320,Sep,-0.81,-0.81,-0.81,26.352373
1995270N10322,1995,72,,,NOEL,1995-09-28 18:00:00,TS,15.2,-42.6,65,987,hurdat_atl,main,1548,1548,O_____________,hurdat_atl,AL161995,15.2,-42.6, ,HU,65.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,351,Sep,-0.81,-0.81,-0.81,25.136518
1995271N19273,1995,73,,GM,OPAL,1995-10-04 10:00:00,TS,26.6,-88.8,130,916,hurdat_atl,main,269,209,O_____________,hurdat_atl,AL171995,26.6,-88.8,I,HU,130.0,916,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,23,Oct,-0.97,-0.97,-0.97,24.800041
1995281N14278,1995,79,,CS,ROXANNE,1995-10-10 21:52:00,TS,20.0,-86.7,100,956,hurdat_atl,main,83,52,O_____________,hurdat_atl,AL191995,20.0,-86.7,I,HU,100.0,956,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,271,Oct,-0.97,-0.97,-0.97,27.234041
1995300N25301,1995,86,,,TANYA,1995-10-30 18:00:00,TS,33.8,-51.8,75,977,hurdat_atl,main,1429,1392,O_____________,hurdat_atl,AL211995,33.8,-51.8, ,HU,75.0,977,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,62,Oct,-0.97,-0.97,-0.97,20.545712
1996187N10326,1996,48,,,BERTHA,1996-07-09 06:00:00,TS,20.3,-67.7,100,960,hurdat_atl,main,192,182,O_____________,hurdat_atl,AL021996,20.3,-67.7, ,HU,100.0,960,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,303,Jul,-0.27,-0.27,-0.27,26.4337
1996207N12297,1996,55,,,CESAR,1996-07-28 04:00:00,TS,12.2,-83.9,75,985,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL031996,12.2,-83.9,L,HU,75.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,285,Jul,-0.27,-0.27,-0.27,
1996232N17280,1996,68,,,DOLLY,1996-08-23 12:00:00,TS,21.6,-97.7,70,989,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL041996,21.6,-97.7,L,HU,70.0,989,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,275,Aug,-0.32,-0.32,-0.32,
1996233N12340,1996,70,,,EDOUARD,1996-08-25 06:00:00,TS,15.4,-47.0,125,933,hurdat_atl,main,1296,1285,O_____________,hurdat_atl,AL051996,15.4,-47.0, ,HU,125.0,933,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,290,Aug,-0.32,-0.32,-0.32,25.553562
1996237N14339,1996,71,,,FRAN,1996-09-04 12:00:00,TS,27.0,-74.7,105,956,hurdat_atl,main,391,379,O_____________,hurdat_atl,AL061996,27.0,-74.7, ,HU,105.0,956,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,311,Sep,-0.35,-0.35,-0.35,24.471052
1996248N15319,1996,78,,,HORTENSE,1996-09-13 00:00:00,TS,25.9,-71.5,120,935,hurdat_atl,main,547,547,O_____________,hurdat_atl,AL081996,25.9,-71.5, ,HU,120.0,935,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,8,Sep,-0.35,-0.35,-0.35,24.42981
1996269N09337,1996,89,,,ISIDORE,1996-09-28 00:00:00,TS,15.8,-42.9,100,960,hurdat_atl,main,1582,1582,O_____________,hurdat_atl,AL091996,15.8,-42.9, ,HU,100.0,960,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,335,Sep,-0.35,-0.35,-0.35,25.136518
1996289N13280,1996,99,,,LILI,1996-10-19 12:00:00,TS,24.4,-74.0,100,960,hurdat_atl,main,366,364,O_____________,hurdat_atl,AL121996,24.4,-74.0, ,HU,100.0,960,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,65,Oct,-0.4,-0.4,-0.4,25.378973
1996319N11283,1996,113,,CS,MARCO,1996-11-20 06:00:00,TS,13.8,-78.5,65,983,hurdat_atl,main,458,425,O_____________,hurdat_atl,AL131996,13.8,-78.5, ,HU,65.0,983,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,78,Nov,-0.45,-0.45,-0.45,27.47158
1997192N30290,1997,48,,,BILL,1997-07-12 12:00:00,TS,37.9,-61.1,65,987,hurdat_atl,main,715,679,O_____________,hurdat_atl,AL031997,37.9,-61.1, ,HU,65.0,987,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,47,Jul,1.6,1.6,1.6,20.47461
1997198N27267,1997,54,,GM,DANNY,1997-07-18 12:00:00,TS,29.5,-89.4,70,990,hurdat_atl,main,9,9,O_____________,hurdat_atl,AL051997,29.5,-89.4, ,HU,70.0,990,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,53,Jul,1.6,1.6,1.6,20.442669
1997246N11316,1997,77,,,ERIKA,1997-09-08 18:00:00,TS,23.2,-62.5,110,952,hurdat_atl,main,625,625,O_____________,hurdat_atl,AL071997,23.2,-62.5, ,HU,110.0,952,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,28,Sep,2.14,2.14,2.14,25.028599
1998232N15312,1998,50,,,BONNIE,1998-08-23 12:00:00,TS,24.1,-71.5,100,958,hurdat_atl,main,358,358,O_____________,hurdat_atl,AL021998,24.1,-71.5, ,HU,100.0,958,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,327,Aug,-1.12,-1.12,-1.12,25.38442
1998236N13326,1998,54,,,DANIELLE,1998-08-26 06:00:00,TS,18.4,-49.1,90,975,hurdat_atl,main,1505,1474,O_____________,hurdat_atl,AL041998,18.4,-49.1, ,HU,90.0,975,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20,293,Aug,-1.12,-1.12,-1.12,25.191166
1998244N22267,1998,57,,GM,EARL,1998-09-02 18:00:00,TS,28.7,-87.9,85,988,hurdat_atl,main,115,115,O_____________,hurdat_atl,AL051998,28.7,-87.9, ,HU,85.0,988,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,58,Sep,-1.31,-1.31,-1.31,22.774446
1998259N10335,1998,63,,,GEORGES,1998-09-20 06:00:00,TS,16.0,-56.3,135,937,hurdat_atl,main,781,743,O_____________,hurdat_atl,AL071998,16.0,-56.3, ,HU,135.0,937,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,281,Sep,-1.31,-1.31,-1.31,26.193798
1998262N13333,1998,67,,,IVAN,1998-09-26 06:00:00,TS,39.2,-36.3,80,975,hurdat_atl,main,1590,1590,O_____________,hurdat_atl,AL091998,39.2,-36.3, ,HU,80.0,975,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,65,Sep,-1.31,-1.31,-1.31,16.96011
1998264N10343,1998,69,,,JEANNE,1998-09-24 06:00:00,TS,15.9,-33.4,90,971,hurdat_atl,main,1710,1710,O_____________,hurdat_atl,AL101998,15.9,-33.4, ,HU,90.0,971,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,294,Sep,-1.31,-1.31,-1.31,24.401867
1998267N33295,1998,71,,,KARL,1998-09-27 00:00:00,TS,33.9,-47.3,90,970,hurdat_atl,main,1497,1448,O_____________,hurdat_atl,AL111998,33.9,-47.3, ,HU,90.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,45,Sep,-1.31,-1.31,-1.31,20.712051
1998278N14314,1998,77,,,LISA,1998-10-09 12:00:00,TS,41.6,-38.7,65,995,hurdat_atl,main,1271,1073,O_____________,hurdat_atl,AL121998,41.6,-38.7, ,HU,65.0,995,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,53,350,Oct,-1.35,-1.35,-1.35,16.587505
1998295N12284,1998,89,,CS,MITCH,1998-10-26 18:00:00,TS,16.9,-83.1,155,905,hurdat_atl,main,174,165,O_____________,hurdat_atl,AL131998,16.9,-83.1, ,HU,155.0,905,5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300,Oct,-1.35,-1.35,-1.35,
1998328N28332,1998,97,,,NICOLE,1998-12-01 00:00:00,TS,35.1,-37.9,75,979,hurdat_atl,main,1805,1803,O_____________,hurdat_atl,AL141998,35.1,-37.9, ,HU,75.0,979,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,52,Dec,-1.57,-1.57,-1.57,18.71694
1999231N14341,1999,64,,,CINDY,1999-08-28 12:00:00,TS,30.1,-58.0,120,942,hurdat_atl,main,1516,1516,O_____________,hurdat_atl,AL041999,30.1,-58.0, ,HU,120.0,942,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,329,Aug,-1.11,-1.11,-1.11,22.057768
1999231N20266,1999,65,,GM,BRET,1999-08-22 06:00:00,TS,25.5,-95.5,125,950,hurdat_atl,main,169,130,O_____________,hurdat_atl,AL031999,25.5,-95.5, ,HU,125.0,950,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,329,Aug,-1.11,-1.11,-1.11,23.620203
1999236N22292,1999,71,,,DENNIS,1999-08-28 18:00:00,TS,27.7,-77.3,90,969,hurdat_atl,main,284,275,O_____________,hurdat_atl,AL051999,27.7,-77.3, ,HU,90.0,969,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,331,Aug,-1.11,-1.11,-1.11,24.54363
1999251N15314,1999,75,,,FLOYD,1999-09-13 06:00:00,TS,23.6,-70.0,135,922,hurdat_atl,main,408,372,O_____________,hurdat_atl,AL081999,23.6,-70.0, ,HU,135.0,922,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,282,Sep,-1.16,-1.16,-1.16,25.319891
1999255N13336,1999,78,,,GERT,1999-09-16 00:00:00,TS,17.8,-50.8,130,930,hurdat_atl,main,1356,1328,O_____________,hurdat_atl,AL091999,17.8,-50.8, ,HU,130.0,930,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,280,Sep,-1.16,-1.16,-1.16,25.191166
1999286N16278,1999,89,,,IRENE,1999-10-18 06:00:00,TS,34.8,-75.2,95,964,hurdat_atl,main,100,92,O_____________,hurdat_atl,AL131999,34.8,-75.2, ,HU,95.0,964,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,50,Oct,-1.26,-1.26,-1.26,21.142387
1999291N10309,1999,92,,CS,JOSE,1999-10-20 12:00:00,TS,16.8,-61.1,85,980,hurdat_atl,main,502,454,O_____________,hurdat_atl,AL141999,16.8,-61.1, ,HU,85.0,980,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,298,Oct,-1.26,-1.26,-1.26,26.927765
1999318N17278,1999,98,,CS,LENNY,1999-11-17 18:00:00,TS,17.4,-64.8,135,933,hurdat_atl,main,123,123,O_____________,hurdat_atl,AL161999,17.4,-64.8,L,HU,135.0,933,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,56,Nov,-1.46,-1.46,-1.46,26.661036
2000217N11342,2000,56,,,ALBERTO,2000-08-12 12:00:00,TS,35.9,-55.3,110,950,hurdat_atl,main,1143,1125,O_____________,hurdat_atl,AL032000,35.9,-55.3, ,HU,110.0,950,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15,53,Aug,-0.51,-0.51,-0.51,20.291077
2000233N12316,2000,69,,,DEBBY,2000-08-21 12:00:00,TS,15.7,-56.3,75,1004,hurdat_atl,main,756,697,O_____________,hurdat_atl,AL072000,15.7,-56.3, ,HU,75.0,1004,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,278,Aug,-0.51,-0.51,-0.51,26.193798
2000255N31289,2000,81,,,FLORENCE,2000-09-16 18:00:00,TS,36.1,-61.8,70,985,hurdat_atl,main,875,827,O_____________,hurdat_atl,AL102000,36.1,-61.8, ,HU,70.0,985,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,48,Sep,-0.55,-0.55,-0.55,20.808365
2000259N20273,2000,83,,GM,GORDON,2000-09-17 06:00:00,TS,26.1,-84.9,70,981,hurdat_atl,main,264,212,O_____________,hurdat_atl,AL112000,26.1,-84.9, ,HU,70.0,981,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,28,Sep,-0.55,-0.55,-0.55,24.256256
2000266N12337,2000,88,,,ISAAC,2000-09-28 18:00:00,TS,26.6,-54.2,120,943,hurdat_atl,main,1485,1482,O_____________,hurdat_atl,AL132000,26.6,-54.2, ,HU,120.0,943,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,326,Sep,-0.55,-0.55,-0.55,23.697472
2000270N11330,2000,89,,,JOYCE,2000-09-28 06:00:00,TS,12.2,-42.5,80,975,hurdat_atl,main,1311,1248,O_____________,hurdat_atl,AL142000,12.2,-42.5, ,HU,80.0,975,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,253,Sep,-0.55,-0.55,-0.55,25.730373
2000273N16277,2000,91,,CS,KEITH,2000-10-01 06:00:00,TS,17.9,-87.2,120,941,hurdat_atl,main,71,62,O_____________,hurdat_atl,AL152000,17.9,-87.2, ,HU,120.0,941,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,270,Oct,-0.63,-0.63,-0.63,27.276806
2000290N30289,2000,96,,,MICHAEL,2000-10-19 18:00:00,TS,44.0,-58.5,85,965,hurdat_atl,main,232,154,O_____________,hurdat_atl,AL172000,44.0,-58.5, ,HU,85.0,965,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,47,23,Oct,-0.63,-0.63,-0.63,5.134265
2001245N13326,2001,54,,,ERIN,2001-09-09 18:00:00,TS,32.4,-62.8,105,968,hurdat_atl,main,1215,1167,O_____________,hurdat_atl,AL062001,32.4,-62.8, ,HU,105.0,968,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,335,Sep,-0.19,-0.19,-0.19,20.803308
2001251N14332,2001,59,,,FELIX,2001-09-14 00:00:00,TS,28.2,-47.2,100,962,hurdat_atl,main,2114,2064,O_____________,hurdat_atl,AL072001,28.2,-47.2, ,HU,100.0,962,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,29,Sep,-0.19,-0.19,-0.19,22.832445
2001255N26276,2001,62,,,GABRIELLE,2001-09-17 12:00:00,TS,35.3,-66.6,70,983,hurdat_atl,main,771,754,O_____________,hurdat_atl,AL082001,35.3,-66.6, ,HU,70.0,983,1.0,200,250,150,200, , , , , , , , ,1010,225,25, , , , , , , , , , , , , , , , ,19,53,Sep,-0.19,-0.19,-0.19,20.531498
2001265N25296,2001,69,,,HUMBERTO,2001-09-26 12:00:00,TS,41.0,-59.2,90,970,hurdat_atl,main,491,468,O_____________,hurdat_atl,AL102001,41.0,-59.2, ,HU,90.0,970,2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,55,Sep,-0.19,-0.19,-0.19,18.13797
2001278N12302,2001,76,,CS,IRIS,2001-10-09 00:00:00,TS,16.5,-88.0,125,948,hurdat_atl,main,42,15,O_____________,hurdat_atl,AL112001,16.5,-88.0, ,HU,125.0,948,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,253,Oct,-0.29,-0.29,-0.29,
2001284N28297,2001,81,,,KAREN,2001-10-14 06:00:00,TS,38.6,-63.7,70,982,hurdat_atl,main,561,526,O_____________,hurdat_atl,AL132001,38.6,-63.7, ,HU,70.0,982,1.0,160,130,100,160, , , , , , , , ,1016,225,25, , , , , , , , , , , , , , , , ,7,0,Oct,-0.29,-0.29,-0.29,19.511806
2001303N13276,2001,87,,CS,MICHELLE,2001-11-04 06:00:00,TS,20.1,-83.3,120,944,hurdat_atl,main,154,112,O_____________,hurdat_atl,AL152001,20.1,-83.3, ,HU,120.0,944,4.0,125,125,125,125, , , , , , , , ,1008,175,15, , , , , , , , , , , , , , , , ,8,47,Nov,-0.35,-0.35,-0.35,27.372984
2001308N34310,2001,89,,,NOEL,2001-11-05 12:00:00,TS,37.8,-50.3,65,986,hurdat_atl,main,1007,952,O_____________,hurdat_atl,AL162001,37.8,-50.3, ,HU,65.0,986,1.0,225,175,200,200, , , , , , , , ,1008,225,75, , , , , , , , , , , , , , , , ,9,355,Nov,-0.35,-0.35,-0.35,19.906925
2001327N31309,2001,97,,,OLGA,2001-11-27 06:00:00,TS,32.6,-57.0,80,973,hurdat_atl,main,1411,1411,O_____________,hurdat_atl,AL172001,32.6,-57.0, ,HU,80.0,973,1.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,230,Nov,-0.35,-0.35,-0.35,20.965853
2002252N29289,2002,65,,,GUSTAV,2002-09-11 18:00:00,TS,40.3,-66.8,85,964,hurdat_atl,main,309,224,O_____________,hurdat_atl,AL082002,40.3,-66.8, ,HU,85.0,964,2.0,150,225,150,100, , , , , , , , ,995,250,60, , , , , , , , , , , , , , , , ,41,51,Sep,1.01,1.01,1.01,12.115125
2002258N10300,2002,67,,GM,ISIDORE,2002-09-21 18:00:00,TS,21.9,-86.1,110,946,hurdat_atl,main,98,91,O_____________,hurdat_atl,AL102002,21.9,-86.1, ,HU,110.0,946,3.0,150,150,75,150, , , , , , , , ,1005,150,10, , , , , , , , , , , , , , , , ,3,288,Sep,1.01,1.01,1.01,26.790491
2002264N28308,2002,72,,,KYLE,2002-09-26 12:00:00,TS,27.9,-58.3,75,982,hurdat_atl,main,1296,1273,O_____________,hurdat_atl,AL122002,27.9,-58.3, ,HU,75.0,982,1.0,125,125,125,125, , , , , , , , ,1010,175,15, , , , , , , , , , , , , , , , ,7,255,Sep,1.01,1.01,1.01,23.147629
2002265N10315,2002,73,,GM,LILI,2002-10-02 20:13:00,TS,25.9,-89.9,125,938,hurdat_atl,main,355,344,V_____________,hurdat_atl,AL132002,25.9,-89.9,I,HU,125.0,938,4.0,163,137,84,140, , , , , , , , ,1012,180,8, , , , , , , , , , , , , , , , ,16,326,Oct,1.21,1.21,1.21,24.16544
2003188N11307,2003,42,,GM,CLAUDETTE,2003-07-15 15:30:00,TS,28.3,-96.2,80,979,hurdat_atl,main,22,0,V_____________,hurdat_atl,AL042003,28.3,-96.2,L,HU,80.0,979,1.0,120,120,40,72, , , , , , , , ,1013,180,15, , , , , , , , , , , , , , , , ,16,294,Jul,0.08,0.08,0.08,22.199953
2003198N31306,2003,47,,,DANNY,2003-07-18 18:00:00,TS,39.2,-53.4,65,1002,hurdat_atl,main,822,779,O_____________,hurdat_atl,AL052003,39.2,-53.4, ,HU,65.0,1002,1.0,75,75,75,75, , , , , , , , ,1020,140,25, , , , , , , , , , , , , , , , ,16,52,Jul,0.08,0.08,0.08,18.280687
2003227N26277,2003,58,,GM,ERIKA,2003-08-16 10:30:00,TS,25.3,-97.4,65,986,hurdat_atl,main,0,0,V_____________,hurdat_atl,AL082003,25.3,-97.4,L,HU,65.0,986,1.0,37,60,60,48, , , , , , , , ,1015,150,25, , , , , , , , , , , , , , , , ,10,247,Aug,0.21,0.21,0.21,
2003240N15329,2003,64,,,FABIAN,2003-09-01 18:00:00,TS,19.0,-57.3,125,944,hurdat_atl,main,876,825,O_____________,hurdat_atl,AL102003,19.0,-57.3, ,HU,125.0,944,4.0,120,90,75,120, , , , , , , , ,1013,225,10, , , , , , , , , , , , , , , , ,10,288,Sep,0.26,0.26,0.26,26.001047
